M_1	M_2	M_3	WT_1	WT_2	WT_3
AT1G45215	0	0	0	0	0	0
AT1G45221	0	0	0	0	0	0
AT1G45223	0	0	0	0	0	0
AT1G45229	2.78483854330211	1.84941713340773	2.36837625347289	1.34865088190689	2.01733787883413	1.20468291757152
AT1G45230	39.3855736838441	28.4649419663625	30.9971001965518	16.6012501415682	25.7283671503483	19.9544914038769
AT1G45231	5.82542756507074	8.38938496748725	6.40242371817947	4.07806338100418	3.85925507255224	2.84181611324563
AT1G45233	7.13259667723295	5.60185769394516	6.16818870409973	3.59640235175172	3.36222979805688	3.5831594471358
AT1G45234	0.17050031897768	0.187622028026871	0.468470028159473	0.064221470566995	0.175420685116011	0.154446527893784
AT1G45238	0	0	0	0.0321107352834975	0	0
AT1G45240	0.17050031897768	0.268031468609816	0.130130563377631	0	0.0877103425580055	0.0926679167362706
AT1G45242	0.0284167198296133	0	0.0260261126755263	0	0	0
AT1G45243	0.0284167198296133	0	0	0.0321107352834975	0	0
AT1G45244	0.113666879318453	0	0	0.0321107352834975	0.0877103425580055	0.0617786111575137
AT1G45246	0	0	0	0	0	0
AT1G45248	4.29092469427162	3.6452279730935	4.68470028159473	1.76609044059236	2.86520452356151	1.97691555704044
AT1G45249	12.3328564060522	14.9293528015668	14.4705186475926	10.4680997024202	9.53119055796993	22.2711893222837
AT1G45332	20.801038915277	22.3538244820587	19.5456106193202	13.7433947013369	11.7824226836254	8.61811625647316
AT1G45403	0	0	0	0	0	0
AT1G45474	127.733155634112	94.4006832443773	134.841289771902	117.396848196467	130.191385136933	128.530400513207
AT1G45545	1.25033567250299	0.723684965246504	0.416417802808421	0.89910058793793	0.760156302169381	1.48268666778033
AT1G45616	0.568334396592267	1.07212587443926	0.260261126755263	1.2844294113399	0.467788493642696	0.803121945047678
AT1G45688	95.2528448688639	61.271993724204	73.9401861111702	58.4736489512489	58.1519571159576	63.261297825294
AT1G45976	16.0270299839019	22.2466118946147	23.293370844596	15.5737066124963	16.314123715789	17.9775758468365
AT1G46264	3.04058902176863	1.47417307735399	1.63964509855816	0.288996617551477	0.643209178758707	0.648675417153894
AT1G46336	0	0	0	0	0	0
AT1G46408	0	0	0	0	0	0.0617786111575137
AT1G46480	2.47225462517636	3.40399965134467	2.91492461965894	0.224775146984482	0.526262055348033	0.0617786111575137
AT1G46554	4.262507974442	4.12768461659117	4.11212580273315	3.24318426363325	3.74230794914157	4.0773883363959
AT1G46696	0	0	0	0	0	0.216225139051298
AT1G46768	1.7050031897768	2.78752727354209	2.96697684501	6.87169735066846	5.67193548541769	8.95789861783949
AT1G46840	0	0	0	0.0963322058504925	0	0
AT1G46912	0	0	0	0	0	0
AT1G46984	0	0	0	0.0321107352834975	0	0.0308893055787569
AT1G47056	16.9931984581088	19.7271160896825	19.3634278305916	14.0645020541719	13.7412870007542	12.7263938984478
AT1G47128	429.20613630648	755.661119451655	787.185803983968	284.469003876504	210.300164673244	422.689257539709
AT1G47130	0	0.294834615470798	0.156156676053158	3.98173117515369	2.54359993418216	1.48268666778033
AT1G47200	29.2408047046721	25.4629895179325	28.3424367036481	21.8352999927783	18.1852776903598	15.3210955670634
AT1G47210	17.2205322167457	8.81823531726295	8.64066940827473	4.94505323365861	10.232873298434	6.17786111575137
AT1G47220	0.17050031897768	0.0804094405829449	0.156156676053158	0.224775146984482	0	0
AT1G47230	12.276022966393	5.86988916255497	8.74477385897683	4.55972441025664	7.89393083022049	5.56007500417623
AT1G47240	16.0838634235612	16.4839353195037	16.2402943095284	14.2571664658729	15.2031260433876	10.5641425079348
AT1G47250	22.0797913076096	23.318737769054	22.9290052671387	12.5552974958475	13.5658663156382	10.1008029242535
AT1G47260	87.7792475536756	82.4732828912404	79.1974608716265	63.1618163026396	68.881855688887	52.5427087894654
AT1G47265	0	0	0	0	0	0.0617786111575137
AT1G47270	19.0392022858409	14.1788646894593	17.0731299151452	7.80290867388989	10.7883721346347	9.91546709078095
AT1G47271	0.0284167198296133	0.214425174887853	0.156156676053158	0.064221470566995	0	0.0617786111575137
AT1G47278	11.5656049706526	7.31725909304798	8.17219938011525	6.87169735066846	8.15706185789451	5.46740708743996
AT1G47280	0.34100063795536	0.241228321748835	0.156156676053158	0.449550293968965	0.497025274495364	0.185335833472541
AT1G47290	16.3111971821981	10.1047863665901	10.8008367603434	6.96802955651896	8.80027103665322	7.2280975054291
AT1G47300	0	0	0	0	0	0
AT1G47310	13.6116087983848	16.081888116589	16.2142681968529	8.50934485012684	13.6243398773435	11.5834895920338
AT1G47317	0	0	0	0	0	0
AT1G47330	10.656269936105	15.5994314730913	16.9429993517676	5.87626455688004	5.02872630665898	8.27833389510684
AT1G47340	5.88226100472996	4.18129091031313	5.12714419707868	1.79820117587586	3.09909877038286	2.40936583514303
AT1G47350	0	0	0	0	0.116947123410674	0
AT1G47370	0.17050031897768	0.187622028026871	0.156156676053158	0.51377176453596	0.204657465968679	0.339782361366325
AT1G47380	16.3396139020277	8.52340070179216	11.6857245913113	46.3357910140869	39.4404173702498	32.0322098851709
AT1G47389	0	0	0	0	0	0
AT1G47390	0	0.107212587443926	0	0	0	0
AT1G47395	0.0568334396592267	0.107212587443926	0.884887830967894	0.38532882340197	0.175420685116011	0.308893055787569
AT1G47400	0.17050031897768	0.0804094405829449	0.468470028159473	0.706436176236945	0.116947123410674	0.247114444630055
AT1G47410	11.9634390482672	11.3913374159172	11.2693067885029	8.66989852654432	11.9578433687414	8.49455903415814
AT1G47420	83.9145736568482	98.3139426860806	82.2164899419875	68.2995339479992	72.9750050082606	67.6166899118988
AT1G47450	0	0	0	0	0	0
AT1G47470	0	0	0	0	0	0
AT1G47480	0.8525015948884	3.10916503587387	1.76977566193579	2.02297632286034	0.526262055348033	2.68736958535185
AT1G47485	0.0568334396592267	0	0.0520522253510526	0	0	0
AT1G47490	63.0851180217416	48.6745146995426	54.6548366186052	37.0878992524396	39.5866012745131	33.669343080845
AT1G47495	0	0	0	0	0	0.0617786111575137
AT1G47497	0	0	0	0	0	0
AT1G47500	19.9485373203886	20.9332576984266	20.0140806474797	12.8764048486825	11.28539740913	11.1201500083525
AT1G47510	0.8525015948884	11.1769122410293	5.85587535199341	8.63778779126083	3.62536082573089	10.7494783414074
AT1G47530	72.4342188456844	113.377311221952	86.1724590686675	54.5240285113787	47.4220585430283	56.8672115704914
AT1G47540	0	0	0	0	0	0
AT1G47550	70.7292156559076	87.5926839416879	73.2635071816065	59.0516421863519	57.7426421840203	65.1146561600195
AT1G47560	3.58050669853128	4.98538531614258	4.39841304216394	2.79363396966428	2.71902061929817	3.02715194671817
AT1G47570	12.6170236043483	12.9191167869931	13.3774219152205	5.97259676273053	6.02277685564971	6.70297931059024
AT1G47578	0.4262507974442	0.107212587443926	0.20820890140421	0.064221470566995	0.233894246821348	0.0926679167362706
AT1G47580	10.0879355395127	7.66570000224074	11.7638029293379	4.30283852798866	7.5138526791358	6.39408625480267
AT1G47600	0	0	0	0	0	0
AT1G47603	0.34100063795536	0.857700699551412	0.468470028159473	0.12844294113399	0	0.617786111575137
AT1G47610	0.0284167198296133	0	0	0	0.0292367808526685	0.0617786111575137
AT1G47620	0	0.0268031468609816	0	0	0	0.0617786111575137
AT1G47640	25.6318812863112	25.4897926647935	21.9400129854687	11.2387573492241	14.5014433029236	12.6955045928691
AT1G47655	1.87550350875448	1.76900769282479	1.11912284504763	0.224775146984482	0.292367808526685	0.185335833472541
AT1G47657	0	0	0	0	0	0
AT1G47660	0	0	0	0	0	0
AT1G47670	11.8213554491192	9.22028252017768	8.64066940827473	3.56429161646822	4.21009644278426	3.05804125229693
AT1G47680	0	0	0	0	0	0
AT1G47690	0	0	0	0	0	0
AT1G47695	0	0	0	0	0	0
AT1G47700	0	0	0	0	0	0
AT1G47710	26.3991327217108	34.7636814786932	28.4985933797013	26.8766854322874	21.956822420354	28.4181611324563
AT1G47720	2.61433822432443	2.78752727354209	1.95195845066447	1.92664411700985	1.54954938519143	1.142904306414
AT1G47730	0	0	0	0	0	0.0308893055787569
AT1G47740	31.2868085324043	18.2797461591895	28.1342278022439	14.2250557305894	20.6704040628366	14.2399698718069
AT1G47750	7.4451805953587	10.9088807724195	9.36940056318946	7.00014029180245	6.16896075991305	5.96163597670007
AT1G47760	0.4262507974442	0.0536062937219632	0.104104450702105	0.064221470566995	0.116947123410674	0
AT1G47765	0	0	0	0	0	0
AT1G47770	0	0.0536062937219632	0	0	0	0
AT1G47780	0	0	0	0	0	0
AT1G47786	0	0	0	0	0	0
AT1G47790	0	0	0	0	0	0
AT1G47800	0	0	0	0	0	0
AT1G47810	0	0	0	0	0	0
AT1G47813	0.0284167198296133	0	0	0	0	0.0308893055787569
AT1G47820	7.16101339706256	4.71735384753276	5.30932698580736	3.59640235175172	5.17491021092232	2.87270541882439
AT1G47830	12.5601901646891	13.4283765773518	12.5966385349547	14.0966127894554	13.3319720688168	9.88457778520219
AT1G47840	1.98917038807293	0.938110140134357	0.832835605616841	0.674325440953447	1.1109976724014	0.370671666945082
AT1G47845	0	0	0.104104450702105	0	0	0
AT1G47870	5.68334396592267	6.64718042152344	5.95997980269552	2.24775146984482	4.06391253852092	3.92294180850212
AT1G47885	0	0	0	0	0	0
AT1G47890	1.07983535352531	5.03899160986454	3.51352521119605	0.963322058504925	0.175420685116011	0.803121945047678
AT1G47900	22.8186260231795	14.6881244798179	18.0100699714642	7.6423549974724	12.6302893283528	8.98878792341825
AT1G47915	0	0	0	0	0	0
AT1G47920	0.0568334396592267	0	0	0	0	0
AT1G47940	0	0	0	0	0	0
AT1G47960	6.02434460387803	12.3294475560515	12.7788213236834	7.6423549974724	5.8473561705337	10.3170280633048
AT1G47970	27.5358015148953	26.1598713363181	26.2863738022815	8.73411999711132	17.3081742647797	10.5023638967773
AT1G47980	0	0.0268031468609816	0	0	0	0.803121945047678
AT1G47990	0.454667517273814	0.16081888116589	0.0520522253510526	0.064221470566995	0	0.123557222315027
AT1G48000	0.880918314718014	8.81823531726295	3.92994301400447	3.14685205778275	0.730919521316712	1.85335833472541
AT1G48010	0	0	0	0	0	0
AT1G48020	0	0	0	0.321107352834975	0	0.154446527893784
AT1G48030	319.801764962469	258.811186089639	308.747774669768	338.800367976182	261.376820822856	298.884920780051
AT1G48040	5.39917676762654	5.17300734416945	3.82583856330236	8.47723411484334	4.88254240239564	5.03495680933737
AT1G48050	18.8687019668633	14.6881244798179	15.5636153799647	8.18823749729186	8.09858829618917	9.88457778520219
AT1G48060	0.0568334396592267	0.0804094405829449	0.104104450702105	0.192664411700985	0.175420685116011	0.308893055787569
AT1G48070	0	0	0	0	0	0
AT1G48080	0	0	0	0	0	0
AT1G48090	96.9578480586407	205.499726983146	155.948467151754	145.718516716512	106.509592646271	133.163796350021
AT1G48095	0	0	0	0	0	0
AT1G48100	2.01758710790255	4.15448776345215	2.60261126755263	4.20650632213817	6.43209178758707	6.42497556038143
AT1G48110	25.6318812863112	35.1389255347469	29.2533506472915	51.248733512462	39.5866012745131	47.6313092024431
AT1G48120	6.36534524183339	7.23684965246504	7.65167712660473	4.49550293968965	4.38551712790027	5.12762472607364
AT1G48130	0	0	0	0	0	0
AT1G48140	5.9675111642188	6.80799930268933	5.67369256326473	5.0734961747926	5.20414699177499	4.10827764197466
AT1G48145	0	0	0	0	0	0
AT1G48150	0.0284167198296133	0	0	0	0	0
AT1G48160	21.9945411481207	18.949824830714	20.7948640277455	13.9360591130379	16.664965086021	13.5295158434955
AT1G48170	12.1623560870745	12.0078097937198	11.4514895772316	7.6744657327559	7.16301130890378	6.42497556038143
AT1G48175	7.58726419450676	5.73587342825007	7.91193825335999	5.0734961747926	6.31514466417639	5.22029264280991
AT1G48180	0.17050031897768	0.0268031468609816	0	0	0.0292367808526685	0.0926679167362706
AT1G48190	0	0	0	0	0	0
AT1G48195	0.0284167198296133	0.107212587443926	0.0520522253510526	0.0963322058504925	0.0292367808526685	0
AT1G48200	4.20567453478278	3.13596818273485	4.76277861962131	2.40830514626231	2.19275856395014	2.37847652956428
AT1G48210	24.5236292129563	28.8401860224162	23.3193969572716	11.0139822022396	7.22148487060912	7.2280975054291
AT1G48220	0.0284167198296133	0	0.156156676053158	0	0	0.123557222315027
AT1G48230	27.6494683942138	18.7353996558262	25.3754598586381	10.3075460260027	16.0802294689677	10.1316922298322
AT1G48240	17.6751997340195	8.87184161098492	12.4925340842526	6.16526117443152	9.23882274944324	5.25118194838867
AT1G48260	4.57509189256775	11.9810066468588	8.92695664770552	2.5688588226798	1.40336548092809	2.78003750208812
AT1G48267	0	0	0	0	0	0
AT1G48270	4.4614250132493	2.78752727354209	4.84085695764789	1.2844294113399	3.18680911294087	2.13136208493422
AT1G48280	7.21784683672179	3.53801538564957	4.13815191540868	1.99086558757684	2.6897838384455	2.25491930724925
AT1G48285	0	0	0	0	0	0
AT1G48300	160.099799520042	238.011944125517	357.390579260327	99.8964974669607	98.9372664054302	157.937019424184
AT1G48310	12.3044396862226	17.3148328721941	19.4935583939692	8.02768382087437	8.91721816006389	11.1510393139312
AT1G48315	10.0026853800239	12.5974790246614	14.4184664222416	11.4956432314921	7.66003658339915	18.1320223747303
AT1G48320	8.75234970752091	11.2037153878903	12.8308735490345	10.2112138201522	6.9583538429351	16.7111143181075
AT1G48325	0	0	0	0	0	0
AT1G48330	5.85384428490035	3.91325944170332	6.81884152098789	14.0645020541719	24.9389740673262	13.9928554271769
AT1G48350	203.662631018839	101.047863665901	155.870388813727	116.69041202023	181.355751629103	112.467961612254
AT1G48355	37.9079042527042	16.2427069977549	22.5906658023568	18.0783439646091	36.3997921615723	20.9120598768184
AT1G48360	15.3734454278208	14.9829590952887	12.362403520875	20.6150920520054	29.9969371548379	23.3523150175402
AT1G48370	8.78076642735052	9.19347937331669	6.50652816888157	5.0734961747926	4.59017459386895	4.5098386144985
AT1G48380	10.9120204145715	9.9171643385632	11.6857245913113	4.94505323365861	5.52575158115435	5.06584611491612
AT1G48390	1.81867006909525	0.804094405829449	1.56156676053158	0.353218088118472	0.555498836200701	0.370671666945082
AT1G48400	0.25575047846652	0.294834615470798	0.364365577457368	0.321107352834975	0	0.0617786111575137
AT1G48405	0.142083599148067	0.268031468609816	0.0260261126755263	0.064221470566995	0	0.463339583681353
AT1G48410	166.465144761875	173.791604246605	146.474962137862	71.6390504174829	77.4482324787189	79.3546260318264
AT1G48420	65.1027051296442	74.5663545672509	63.7119238296883	47.8771063076948	39.8789690830398	46.9208551741317
AT1G48430	40.124408399414	58.0288129540252	44.7388876892297	36.3493523409192	32.803668116694	36.8200522498782
AT1G48440	40.5506591968582	57.0638996670299	33.8339464781842	77.386872033229	73.6766877487246	68.1726974123164
AT1G48450	139.781844841868	135.97236402576	156.338858841886	123.337334223914	118.964461289508	129.827751347515
AT1G48460	9.20701722479472	6.48636154035755	9.1091394364342	2.66519102853029	4.8240688406903	3.24337708576947
AT1G48470	0.113666879318453	0	0.234235014079737	0	0.058473561705337	0.0308893055787569
AT1G48480	34.8957319507652	17.5828643408039	30.3724734923392	1.83031191115936	6.13972397906038	2.34758722398552
AT1G48490	32.8213114032034	70.0902290414669	45.2854360554157	33.2667217537034	20.2026155691939	30.6421911341268
AT1G48500	0.625167836251494	0.562866084080614	0.260261126755263	0.224775146984482	0.38007815108469	0.308893055787569
AT1G48510	0	0	0.0260261126755263	0.064221470566995	0.058473561705337	0.154446527893784
AT1G48520	73.5140541992097	51.9444986165824	65.2995167028954	49.5789752777201	69.3788809633823	54.0253954572457
AT1G48530	0	0	0.0520522253510526	0	0	0.0617786111575137
AT1G48540	42.1419955073166	45.5921528105297	44.6087571258521	29.0923261668487	33.2422198294841	32.773553219061
AT1G48550	10.144768979172	13.4015734304908	11.9459857180666	6.61481146840048	5.99354007479704	6.3014183380664
AT1G48560	6.10959476336687	5.33382622533534	7.00102430971657	2.02297632286034	2.30970568736081	2.50203375187931
AT1G48570	26.7401333596662	18.0117146905796	21.2893601685805	5.33038205706058	8.4494296664212	5.03495680933737
AT1G48580	1.98917038807293	0.804094405829449	1.22322729574974	0.449550293968965	0.263131027674016	0
AT1G48590	0.0284167198296133	0.0268031468609816	0.0520522253510526	0	0	0
AT1G48600	159.531465123449	145.380268573964	178.122715151302	241.569061537752	161.445503868435	193.119938478388
AT1G48605	1.47766943113989	2.68031468609816	1.483488422505	1.2844294113399	0.409314931937359	0.370671666945082
AT1G48610	17.7320331736787	7.5852905616578	10.6707061969658	4.55972441025664	8.88798137921122	4.81873167028607
AT1G48620	70.9281326947149	63.3090328856386	59.1833802241468	14.2250557305894	23.4478982438401	18.3482475137816
AT1G48630	67.3760427160132	38.8109566547014	39.117247351316	22.3169610220308	28.2427303036778	15.7844351507448
AT1G48635	14.2367766346363	11.0965028004464	13.5596047039492	8.28456970314235	9.03416528347456	8.30922320068559
AT1G48640	0.113666879318453	0	0	0.0321107352834975	0.0292367808526685	0.0617786111575137
AT1G48650	53.7360171977988	52.1321206446093	59.1053018861202	35.3218088118472	41.8670701810213	32.8044425246398
AT1G48660	0.227333758636907	0	0.312313352106315	0	0	0
AT1G48670	0	0	0	0	0	0
AT1G48690	0	0.0536062937219632	0.0520522253510526	0	0	0
AT1G48698	0.0284167198296133	0	0.0260261126755263	0	0	0
AT1G48700	0.0284167198296133	0	0.0260261126755263	0	0	0
AT1G48720	0	0.723684965246504	0.0520522253510526	1.89453338172635	1.1109976724014	1.11201500083525
AT1G48725	0	0	0	0	0	0
AT1G48730	0.0284167198296133	0	0	0	0	0
AT1G48740	0.312583918125747	0.0536062937219632	0.156156676053158	0	0	0
AT1G48742	0	0	0	0	0	0
AT1G48745	1.47766943113989	2.51949580493227	1.87388011263789	1.73397970530886	1.40336548092809	1.29735083430779
AT1G48750	3.38158965972399	3.02875559529092	2.65466349290368	1.2202079407729	1.34489191922275	1.72980111241038
AT1G48760	29.1839712650129	36.6399017589619	30.3984996050147	19.298551905382	26.5177602333703	21.2518422381847
AT1G48770	6.50742884098146	3.75244056053743	4.71072639427026	2.69730176381379	2.77749418100351	2.81092680766687
AT1G48780	3.94992405631625	2.38548007062736	4.37238692948842	1.3165401466234	1.95886431712879	2.0078048626192
AT1G48790	36.7996521793493	52.6949867286899	40.3404746470657	33.3630539595539	33.5930611997161	38.9205250292336
AT1G48800	0.0568334396592267	0	0	0	0	0
AT1G48820	0.738834715569947	0.214425174887853	0.442443915483947	0	0.0877103425580055	0
AT1G48830	73.7982213975059	43.2870821804853	53.7959749003128	43.8311536619741	63.4438144502906	41.3607801699554
AT1G48840	19.3517862039667	20.397194761207	18.5826444503258	16.0874783770322	14.9984685774189	19.8309341815619
AT1G48850	48.4789240293204	61.4060094585089	43.9581043089639	54.8772465994972	40.2882840149772	38.240960306501
AT1G48860	47.76850603358	43.5015073553732	42.6567986751876	28.7391080787303	29.0028866058471	27.1208102981485
AT1G48870	1.61975303028796	0.536062937219632	0.728731154914736	0.545882499819457	1.16947123410674	0.278003750208812
AT1G48880	3.21108934074631	1.79581083968577	3.01902907036105	3.17896279306625	3.83001829169957	2.68736958535185
AT1G48900	46.2340031627809	53.981537778017	45.6237755201976	35.6429161646822	36.604449627541	40.8356619751166
AT1G48910	0	0	0	0	0	0
AT1G48912	0	0	0	0	0	0
AT1G48920	256.716646940727	212.012891670365	215.678395742086	107.217745111598	121.478824442838	85.4707085364202
AT1G48930	0.113666879318453	0.0804094405829449	0.156156676053158	0.25688588226798	0.0292367808526685	0.123557222315027
AT1G48940	0	0	0	0	0	0
AT1G48950	15.9986132640723	11.8737940594149	14.2362836335129	6.06892896858103	10.583714668666	8.92700931226073
AT1G48953	0	0	0	0	0	0
AT1G48960	4.66034205205659	5.17300734416945	5.95997980269552	2.88996617551477	3.56688726402556	5.12762472607364
AT1G48970	21.2557064325508	27.2588003576183	21.6797518587134	16.1195891123157	14.8522846731556	17.1435645962101
AT1G48980	0	0	0	0	0	0.0926679167362706
AT1G48990	0	0	0	0	0	0
AT1G49000	1.30716911216221	1.71540139910282	0.520522253510526	2.44041588154581	1.87115397457078	2.47114444630055
AT1G49005	0	0.0268031468609816	0.20820890140421	0	0	0
AT1G49010	16.6237811003238	9.13987307959473	9.99402726740209	1.2202079407729	4.61941137472162	2.44025514072179
AT1G49015	0	0	0	0	0	0
AT1G49020	0	0	0	0	0	0
AT1G49030	0	0.134015734304908	0.0260261126755263	0.0321107352834975	0	0
AT1G49032	24.6372960922748	59.9050332342939	53.7439226749618	20.5508705814384	16.1971765923783	33.1133355804274
AT1G49040	43.2502475806715	48.2456643497669	40.8870230132518	43.2852711621546	39.0895760000178	34.1944612756838
AT1G49050	33.9011467567287	32.4050045549268	30.2943951543126	36.4777952820532	23.7402660523668	32.526438774431
AT1G49100	0	0	0.0260261126755263	0	0.058473561705337	0
AT1G49110	0	0	0	0	0	0
AT1G49120	0	0	0	0	0	0
AT1G49130	11.9918557680968	10.4264241289218	14.4444925349171	2.31197294041182	12.0747904921521	6.17786111575137
AT1G49140	53.5939335986508	62.3173164517823	59.1833802241468	48.8725391014832	51.1643664921699	44.5114893389886
AT1G49150	0.08525015948884	0.268031468609816	0.104104450702105	0.192664411700985	0	0.0617786111575137
AT1G49160	3.18267262091669	11.3377311221952	5.98600591537105	2.69730176381379	1.5787861660441	2.68736958535185
AT1G49170	4.51825845290852	7.39766853363093	6.35037149282841	1.86242264644285	3.47917692146755	2.19314069609174
AT1G49180	9.20701722479472	7.79971573654565	8.43246050687052	3.01840911664876	6.16896075991305	5.22029264280991
AT1G49190	0	0	0	0	0	0
AT1G49200	2.41542118551713	1.39376363677104	1.63964509855816	0	0.058473561705337	0.185335833472541
AT1G49205	1.73341990960641	0.911306993273375	1.0930967323721	0.0321107352834975	0.058473561705337	0.0926679167362706
AT1G49210	0.625167836251494	1.3133541961881	1.50951453518052	0.192664411700985	0.116947123410674	0
AT1G49220	0.142083599148067	0.214425174887853	0.494496140834999	0.064221470566995	0.0877103425580055	0.247114444630055
AT1G49225	0.113666879318453	0.187622028026871	0.234235014079737	0.064221470566995	0.058473561705337	0.185335833472541
AT1G49230	3.23950606057592	4.2348972040351	4.71072639427026	0.064221470566995	0.409314931937359	0.679564722732651
AT1G49240	201.105126234174	226.08454377238	195.794445657984	146.424952892749	162.556501540837	151.882715530747
AT1G49245	4.94450925035272	5.09259790358651	4.65867416891921	2.44041588154581	3.39146657890955	1.72980111241038
AT1G49250	0	0	0.0260261126755263	0	0	0
AT1G49260	0	0	0	0	0	0
AT1G49270	0	0	0	0	0	0.0308893055787569
AT1G49280	0	0	0	0	0	0
AT1G49290	0	0	0	0	0	0
AT1G49300	36.9133190586677	42.0541374248802	45.1292793793626	30.7620844015906	40.3175207958299	36.2640447494606
AT1G49310	0.51150095693304	0.83089755269043	1.53554064785605	0.192664411700985	0.116947123410674	0.58689680599638
AT1G49320	1.61975303028796	1.92982657399068	3.33134242246736	0.064221470566995	0.204657465968679	0.247114444630055
AT1G49330	0.08525015948884	0.0536062937219632	0	0	0.0877103425580055	0
AT1G49340	66.1541237633399	70.6262919786866	67.5377623929907	45.5009118967159	41.3992816873786	37.345170444717
AT1G49350	9.60485130240931	7.96053461771154	8.25027771814183	1.76609044059236	5.20414699177499	3.02715194671817
AT1G49360	12.3328564060522	17.556061193943	12.3103512955239	9.60110984976575	9.96974227075996	9.97724570193846
AT1G49380	47.6548391542616	36.0234293811593	53.8480271256639	51.184512041895	51.7783388900759	54.4578457353483
AT1G49390	0.17050031897768	0.0804094405829449	0.0260261126755263	0.064221470566995	0	0.0308893055787569
AT1G49400	11.4803548111638	8.44299126120921	7.31333766182289	4.59183514554014	6.51980213014507	3.89205250292336
AT1G49405	0.369417357784974	0.428850349775706	0.260261126755263	0.064221470566995	0.146183904263342	0.154446527893784
AT1G49410	19.8064537212405	15.7602503542572	18.4525138869481	12.523186760564	17.4835949498958	9.54479542383587
AT1G49420	0.0568334396592267	0	0	0.0321107352834975	0	0
AT1G49430	26.45596616137	9.40790454820455	19.9880545348042	8.47723411484334	7.9816411727785	11.9850505645577
AT1G49435	0	0	0	0	0	0
AT1G49450	0.795668155229174	11.632565737666	5.90792757734447	69.2307452712206	26.3131027674016	115.618670781287
AT1G49460	0	0	0	0	0	0
AT1G49470	3.63734013819051	10.4264241289218	6.50652816888157	2.08719779342734	1.5787861660441	2.40936583514303
AT1G49475	0.284167198296133	0.455653496636688	0.312313352106315	0	0.116947123410674	0.216225139051298
AT1G49480	24.4667957732971	19.0570374181579	21.2373079432294	17.3076863178051	22.0737695437647	23.2287577952252
AT1G49490	4.83084237103427	6.64718042152344	6.50652816888157	4.33494926327216	3.39146657890955	2.99626264113942
AT1G49500	96.3326802223892	164.598124873288	151.940445799722	105.58009761214	98.7618457203142	187.806977918842
AT1G49510	31.3436419720635	25.0877454618788	25.0891726192073	15.2204885243778	22.6000315991127	18.4409154305178
AT1G49520	7.61568091433638	12.8655104932712	4.16417802808421	21.6105248457938	18.9746707733819	19.8618234871407
AT1G49530	5.88226100472996	10.9892902130025	2.60261126755263	17.5003507295061	20.6119305011313	19.3367052923018
AT1G49540	18.7550350875448	14.6613213329569	14.6006492109702	6.26159338028201	6.37361822588173	4.04649903081715
AT1G49560	5.93909444438919	6.24513321860872	5.85587535199341	2.02297632286034	4.59017459386895	2.25491930724925
AT1G49570	0	0.67007867152454	0	0	0	0.0617786111575137
AT1G49580	19.8917038807293	8.55020384865314	15.0170670137787	6.06892896858103	10.2621100792866	7.16631889427159
AT1G49590	17.3057823762345	14.4200930112081	15.1471975771563	13.8397269071874	13.3319720688168	14.3326377885432
AT1G49600	46.376086761929	29.3226426659139	36.2543749570081	19.298551905382	28.7689923590258	16.8037822348437
AT1G49610	0.25575047846652	0.0804094405829449	0.104104450702105	0.449550293968965	0.175420685116011	0.123557222315027
AT1G49620	0.909335034547627	0.268031468609816	0.780783380265789	0.77065764680394	0.672445959611375	0.648675417153894
AT1G49630	35.8334837051424	20.423997908068	28.2123061402705	14.3534986717234	18.4776454988865	13.0043976486566
AT1G49640	0.0284167198296133	0	0	0	0	0
AT1G49650	20.062204199707	13.5087860179347	18.8949578024321	20.2618739638869	27.4825740015084	20.0471593206132
AT1G49660	13.0148576819629	10.158392660312	13.7678136053534	9.11944882051329	9.88203192820195	8.77256278436695
AT1G49670	27.3084677562584	42.0273342780192	29.8259251261531	24.2114944037571	20.8165879671	27.7694857153024
AT1G49680	0	0	0.0260261126755263	0	0	0
AT1G49690	0	0	0	0	0	0
AT1G49700	1.67658646994719	1.09892902130025	2.31632402812184	0.321107352834975	0.526262055348033	0.154446527893784
AT1G49710	14.3220267941251	18.6817933621042	16.6827382250123	14.9314919068263	13.4489191922275	14.5797522331732
AT1G49715	0	0	0.0260261126755263	0	0	0
AT1G49720	30.3206400581974	52.1321206446093	44.6347832385276	12.202079407729	15.6416777561776	17.4833469575764
AT1G49730	56.662939340249	20.5312104955119	42.8910336892673	23.2481723452522	59.5553225968857	33.7620109975812
AT1G49740	13.526358638896	9.13987307959473	9.7077400279713	21.0325316106909	18.2729880329178	14.0546340383344
AT1G49750	173.881908637404	156.691196549299	159.514044588301	71.1895001235139	95.4580894839626	90.4438867346001
AT1G49760	148.278444070922	104.612682198411	102.568910054249	59.5654139508878	84.8743748152966	45.2219433673
AT1G49770	0	0.0536062937219632	0	0	0	0
AT1G49780	13.8389425570217	10.185195807173	8.43246050687052	8.38090190899285	10.057452613318	9.26679167362706
AT1G49790	1.44925271131028	0.375244056053743	0.572574478861578	0.064221470566995	0.350841370232022	0.617786111575137
AT1G49800	0.0568334396592267	0.0536062937219632	0.104104450702105	0	0.0292367808526685	0
AT1G49810	0	0.0536062937219632	0	0	0.058473561705337	0
AT1G49820	20.9147057945954	23.6671786782468	23.0591358305163	13.4865088190689	12.3963950815314	13.591294454653
